10s1223
0.98380347	-0.04232732
0.98242688	-0.04080515
0.97891987	-0.03645000
0.97403271	-0.03007450
0.96770417	-0.02277466
0.95925946	-0.01515245
0.94822297	-0.00708340
0.93458192	0.00164800
0.91845913	0.01098961
0.89991486	0.02088005
0.87904875	0.03125097
0.85598188	0.04204040
0.83083359	0.05317654
0.80375277	0.06458236
0.77489989	0.07618894
0.74166000	0.08671000
0.70823000	0.09277000
0.67360000	0.09859000
0.63798000	0.10412000
0.60158000	0.10935000
0.56465000	0.11425000
0.52744000	0.11881000
0.49025000	0.12303000
0.45340000	0.12683000
0.41721000	0.13011000
0.38193000	0.13271000
0.34777000	0.13447000
0.31488000	0.13526000
0.28347000	0.13505000
0.25370000	0.13346000
0.22541000	0.13037000
0.19846000	0.12594000
0.17286000	0.12026000
0.14863000	0.11355000
0.12591000	0.10598000
0.10482000	0.09770000
0.08545000	0.08879000
0.06789000	0.07940000
0.05223000	0.06965000
0.03855000	0.05968000
0.02694000	0.04966000
0.01755000	0.03961000
0.01028000	0.02954000
0.00495000	0.01969000
0.00155000	0.01033000
0.00005000	0.00178000
0.00044000	-0.00561000
0.00264000	-0.01120000
0.00789000	-0.01427000
0.01718000	-0.01550000
0.03006000	-0.01584000
0.04627000	-0.01532000
0.06561000	-0.01404000
0.08787000	-0.01202000
0.11282000	-0.00925000
0.14020000	-0.00563000
0.17006000	-0.00075000
0.20278000	0.00535000
0.23840000	0.01213000
0.27673000	0.01928000
0.31750000	0.02652000
0.36044000	0.03358000
0.40519000	0.04021000
0.45139000	0.04618000
0.49860000	0.05129000
0.54639000	0.05534000
0.59428000	0.05820000
0.64176000	0.05976000
0.68832000	0.05994000
0.73344000	0.05872000
0.77354256	0.05173309
0.81293195	0.04079706
0.84917823	0.02919672
0.88186430	0.01715795
0.91056548	0.00497901
0.93491449	-0.00706208
0.95439975	-0.01864158
0.96845925	-0.02885820
0.97740735	-0.03644731
0.98227976	-0.04089091
0.98380347	-0.04232732
