-20S1223
1.00934336	0.08981098
1.00739012	0.09044092
1.00217538	0.09245908
0.99475523	0.09553685
0.98562463	0.09869443
0.97450019	0.10107310
0.96090778	0.10254286
0.94472859	0.10328394
0.92609504	0.10331262
0.90509001	0.10260586
0.88183397	0.10115428
0.85646275	0.09896477
0.82911563	0.09603480
0.79996004	0.09237212
0.76916943	0.08799727
0.74166000	0.08671000
0.70823000	0.09277000
0.67360000	0.09859000
0.63798000	0.10412000
0.60158000	0.10935000
0.56465000	0.11425000
0.52744000	0.11881000
0.49025000	0.12303000
0.45340000	0.12683000
0.41721000	0.13011000
0.38193000	0.13271000
0.34777000	0.13447000
0.31488000	0.13526000
0.28347000	0.13505000
0.25370000	0.13346000
0.22541000	0.13037000
0.19846000	0.12594000
0.17286000	0.12026000
0.14863000	0.11355000
0.12591000	0.10598000
0.10482000	0.09770000
0.08545000	0.08879000
0.06789000	0.07940000
0.05223000	0.06965000
0.03855000	0.05968000
0.02694000	0.04966000
0.01755000	0.03961000
0.01028000	0.02954000
0.00495000	0.01969000
0.00155000	0.01033000
0.00005000	0.00178000
0.00044000	-0.00561000
0.00264000	-0.01120000
0.00789000	-0.01427000
0.01718000	-0.01550000
0.03006000	-0.01584000
0.04627000	-0.01532000
0.06561000	-0.01404000
0.08787000	-0.01202000
0.11282000	-0.00925000
0.14020000	-0.00563000
0.17006000	-0.00075000
0.20278000	0.00535000
0.23840000	0.01213000
0.27673000	0.01928000
0.31750000	0.02652000
0.36044000	0.03358000
0.40519000	0.04021000
0.45139000	0.04618000
0.49860000	0.05129000
0.54639000	0.05534000
0.59428000	0.05820000
0.64176000	0.05976000
0.68832000	0.05994000
0.73344000	0.05872000
0.78022186	0.06613923
0.81980209	0.07636303
0.85699246	0.08443999
0.89131881	0.09035714
0.92226424	0.09416047
0.94937164	0.09590708
0.97203612	0.09562157
0.98932031	0.09380347
1.00086416	0.09170515
1.00730558	0.09029309
1.00934336	0.08981098
